FACILITY_ID,FACILITY_NAME,FIPS,COUNTY,NAICS_x,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,TIER,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr,tierID,FacilityID,UnitID,Unit Count,Capacity (mmBtu/hr),Op Hours Per Year,Fuel Category for Unit,Temperature,NAICS_y,Zip,Num_Empl,State,mactID
1002596,APPVION - APPLETON PLT,55087.0,OUTAGAMIE COUNTY,322222,2012,GP-Aggregation Unit A1,OCS (Other combustion source),Liquefied petroleum gases (LPG),Tier 1 (Equation C-1),91.9,mmBtu/hr,,,0.0,gallons,0.0,0.0,3177,Appleton,B23 Gas Boiler,1,91.9,500.0,Light Liquid,350,322,54912,500-999,WI,3342
1002596,APPVION - APPLETON PLT,55087.0,OUTAGAMIE COUNTY,322230,2012,GP-Aggregation Unit A1,OCS (Other combustion source),Liquefied petroleum gases (LPG),Tier 1 (Equation C-1),91.9,mmBtu/hr,,,0.0,gallons,0.0,0.0,3178,Appleton,B23 Gas Boiler,1,91.9,500.0,Light Liquid,350,322,54912,500-999,WI,3342
1002596,APPVION - APPLETON PLT,55087.0,OUTAGAMIE COUNTY,322222,2013,GP-Aggregation Unit A1,OCS (Other combustion source),Propane Gas,Tier 1 (Equation C-1),91.9,mmBtu/hr,,,0.0,scf,0.0,0.0,5201,Appleton,B23 Gas Boiler,1,91.9,500.0,Light Liquid,350,322,54912,500-999,WI,3342
1002596,APPVION - APPLETON PLT,55087.0,OUTAGAMIE COUNTY,322230,2013,GP-Aggregation Unit A1,OCS (Other combustion source),Propane Gas,Tier 1 (Equation C-1),91.9,mmBtu/hr,,,0.0,scf,0.0,0.0,5202,Appleton,B23 Gas Boiler,1,91.9,500.0,Light Liquid,350,322,54912,500-999,WI,3342
1002775,U.S. AIR FORCE PLANT 6 LOCKHEED MARTIN AERONAUTICS CO,13067.0,COBB COUNTY,336411,2016,GP-01,OCS (Other combustion source),Liquefied petroleum gases (LPG),Tier 1 (Equation C-1),137.0,mmBtu/hr,,,387.50678139999997,gallons,35.65062389,0.004069706,3196,Lockheed Martin,1101,1,137.0,3120.0,Gas 1,350,336,30063,>1000,GA,346
1002775,U.S. AIR FORCE PLANT 6 LOCKHEED MARTIN AERONAUTICS CO,13067.0,COBB COUNTY,336411,2016,GP-01,OCS (Other combustion source),Liquefied petroleum gases (LPG),Tier 1 (Equation C-1),137.0,mmBtu/hr,,,387.50678139999997,gallons,35.65062389,0.004069706,3196,Lockheed Martin,1102,1,137.0,3120.0,Gas 1,350,336,30063,>1000,GA,347
1002775,U.S. AIR FORCE PLANT 6 LOCKHEED MARTIN AERONAUTICS CO,13067.0,COBB COUNTY,336411,2015,GP-01,OCS (Other combustion source),Liquefied petroleum gases (LPG),Tier 1 (Equation C-1),137.0,mmBtu/hr,,,598.8741167000001,gallons,55.09641873,0.006289546,3197,Lockheed Martin,1101,1,137.0,3120.0,Gas 1,350,336,30063,>1000,GA,346
1002775,U.S. AIR FORCE PLANT 6 LOCKHEED MARTIN AERONAUTICS CO,13067.0,COBB COUNTY,336411,2015,GP-01,OCS (Other combustion source),Liquefied petroleum gases (LPG),Tier 1 (Equation C-1),137.0,mmBtu/hr,,,598.8741167000001,gallons,55.09641873,0.006289546,3197,Lockheed Martin,1102,1,137.0,3120.0,Gas 1,350,336,30063,>1000,GA,347
1002775,U.S. AIR FORCE PLANT 6 LOCKHEED MARTIN AERONAUTICS CO,13067.0,COBB COUNTY,336411,2012,GP-01,OCS (Other combustion source),Liquefied petroleum gases (LPG),Tier 1 (Equation C-1),137.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,3198,Lockheed Martin,1101,1,137.0,3120.0,Gas 1,350,336,30063,>1000,GA,346
1002775,U.S. AIR FORCE PLANT 6 LOCKHEED MARTIN AERONAUTICS CO,13067.0,COBB COUNTY,336411,2012,GP-01,OCS (Other combustion source),Liquefied petroleum gases (LPG),Tier 1 (Equation C-1),137.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,3198,Lockheed Martin,1102,1,137.0,3120.0,Gas 1,350,336,30063,>1000,GA,347
1002775,U.S. AIR FORCE PLANT 6 LOCKHEED MARTIN AERONAUTICS CO,13067.0,COBB COUNTY,336411,2017,GP-01,OCS (Other combustion source),Liquefied petroleum gases (LPG),Tier 1 (Equation C-1),137.0,mmBtu/hr,,,387.50678139999997,gallons,35.65062389,0.004069706,3199,Lockheed Martin,1101,1,137.0,3120.0,Gas 1,350,336,30063,>1000,GA,346
1002775,U.S. AIR FORCE PLANT 6 LOCKHEED MARTIN AERONAUTICS CO,13067.0,COBB COUNTY,336411,2017,GP-01,OCS (Other combustion source),Liquefied petroleum gases (LPG),Tier 1 (Equation C-1),137.0,mmBtu/hr,,,387.50678139999997,gallons,35.65062389,0.004069706,3199,Lockheed Martin,1102,1,137.0,3120.0,Gas 1,350,336,30063,>1000,GA,347
1002775,U.S. AIR FORCE PLANT 6 LOCKHEED MARTIN AERONAUTICS CO,13067.0,COBB COUNTY,336411,2013,GP-01,OCS (Other combustion source),Liquefied petroleum gases (LPG),Tier 1 (Equation C-1),137.0,mmBtu/hr,,,105.68366759999999,gallons,9.722897423,0.00110992,3200,Lockheed Martin,1101,1,137.0,3120.0,Gas 1,350,336,30063,>1000,GA,346
1002775,U.S. AIR FORCE PLANT 6 LOCKHEED MARTIN AERONAUTICS CO,13067.0,COBB COUNTY,336411,2013,GP-01,OCS (Other combustion source),Liquefied petroleum gases (LPG),Tier 1 (Equation C-1),137.0,mmBtu/hr,,,105.68366759999999,gallons,9.722897423,0.00110992,3200,Lockheed Martin,1102,1,137.0,3120.0,Gas 1,350,336,30063,>1000,GA,347
1002775,U.S. AIR FORCE PLANT 6 LOCKHEED MARTIN AERONAUTICS CO,13067.0,COBB COUNTY,336411,2012,GP-01,OCS (Other combustion source),Kerosene-Type Jet Fuel,Tier 1 (Equation C-1),137.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,4049,Lockheed Martin,1101,1,137.0,3120.0,Gas 1,350,336,30063,>1000,GA,346
1002775,U.S. AIR FORCE PLANT 6 LOCKHEED MARTIN AERONAUTICS CO,13067.0,COBB COUNTY,336411,2012,GP-01,OCS (Other combustion source),Kerosene-Type Jet Fuel,Tier 1 (Equation C-1),137.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,4049,Lockheed Martin,1102,1,137.0,3120.0,Gas 1,350,336,30063,>1000,GA,347
1003164,VERSO PAPER CORP. - SARTELL MILL,27145.0,STEARNS,322121,2012,#1 Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1a  natural gas billing in therms),,,135.0,mmBtu/hr,60382.27469,scf,62.19374293,0.007099741999999999,4544,Verso Paper,EU015 Wickes,1,135.0,350.0,Gas 1,350,322,56377,100-499,MN,1913
1002099,DAK AMERICAS LLC,37019.0,BRUNSWICK,325222,2014,GP-02,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),80.0,mmBtu/hr,,,0.0,scf,0.0,0.0,4865,Dak Americas,EU04,1,80.0,7321.0,Heavy Liquid,400,325,28451,,NC,1402
1002099,DAK AMERICAS LLC,37019.0,BRUNSWICK,325222,2014,GP-02,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),80.0,mmBtu/hr,,,0.0,scf,0.0,0.0,4865,Dak Americas,EU03,1,80.0,7321.0,Heavy Liquid,400,325,28451,,NC,1409
1002099,DAK AMERICAS LLC,37019.0,BRUNSWICK,325222,2014,GP-01,OCS (Other combustion source),Bituminous,Tier 1 (Equation C-1),240.0,mmBtu/hr,,,0.0,tons,0.0,0.0,5501,Dak Americas,EU01,1,240.0,7321.0,Coal,400,325,28451,,NC,1407
1002099,DAK AMERICAS LLC,37019.0,BRUNSWICK,325222,2014,GP-01,OCS (Other combustion source),Bituminous,Tier 1 (Equation C-1),240.0,mmBtu/hr,,,0.0,tons,0.0,0.0,5501,Dak Americas,EU02,1,240.0,7321.0,Coal,400,325,28451,,NC,1408
1007218,SINCLAIR CASPER REFINING COMPANY,56025.0,NATRONA,324110,2014,GP-3,OCS (Other combustion source),Propane Gas,Tier 1 (Equation C-1),59.0,mmBtu/hr,,,1291.328984,scf,3.25414904,0.000371478,5177,Sinclair Casper,Pt. 4 #7 Boiler,1,59.0,8760.0,Gas 1,350,324,82609,100-499,WY,1377
1010549,Consolidated Grain and Barge,18129.0,POSEY COUNTY,311222,2017,GP-Biomass,OCS (Other combustion source),Tires,Tier 1 (Equation C-1),57.3,mmBtu/hr,,,0.0,tons,0.0,0.0,5552,Consolidated Grainand Barge,P17B,1,57.3,6000.0,Wet Biomass,400,311,47620,50-99,IN,857
1010549,Consolidated Grain and Barge,18129.0,POSEY COUNTY,311222,2017,GP-Biomass,OCS (Other combustion source),Tires,Tier 1 (Equation C-1),57.3,mmBtu/hr,,,0.0,tons,0.0,0.0,5552,Consolidated Grainand Barge,P17C,1,57.3,6000.0,Wet Biomass,400,311,47620,50-99,IN,858
1010549,Consolidated Grain and Barge,18129.0,POSEY COUNTY,311224,2017,GP-Biomass,OCS (Other combustion source),Tires,Tier 1 (Equation C-1),57.3,mmBtu/hr,,,0.0,tons,0.0,0.0,5553,Consolidated Grainand Barge,P17B,1,57.3,6000.0,Wet Biomass,400,311,47620,50-99,IN,857
1010549,Consolidated Grain and Barge,18129.0,POSEY COUNTY,311224,2017,GP-Biomass,OCS (Other combustion source),Tires,Tier 1 (Equation C-1),57.3,mmBtu/hr,,,0.0,tons,0.0,0.0,5553,Consolidated Grainand Barge,P17C,1,57.3,6000.0,Wet Biomass,400,311,47620,50-99,IN,858
1010549,Consolidated Grain and Barge,18129.0,POSEY COUNTY,311222,2017,GP-Biomass,OCS (Other combustion source),Wood and Wood Residuals (dry basis),Tier 1 (Equation C-1),57.3,mmBtu/hr,,,0.0,tons,0.0,0.0,5643,Consolidated Grainand Barge,P17B,1,57.3,6000.0,Wet Biomass,400,311,47620,50-99,IN,857
1010549,Consolidated Grain and Barge,18129.0,POSEY COUNTY,311222,2017,GP-Biomass,OCS (Other combustion source),Wood and Wood Residuals (dry basis),Tier 1 (Equation C-1),57.3,mmBtu/hr,,,0.0,tons,0.0,0.0,5643,Consolidated Grainand Barge,P17C,1,57.3,6000.0,Wet Biomass,400,311,47620,50-99,IN,858
1010549,Consolidated Grain and Barge,18129.0,POSEY COUNTY,311224,2017,GP-Biomass,OCS (Other combustion source),Wood and Wood Residuals (dry basis),Tier 1 (Equation C-1),57.3,mmBtu/hr,,,0.0,tons,0.0,0.0,5644,Consolidated Grainand Barge,P17B,1,57.3,6000.0,Wet Biomass,400,311,47620,50-99,IN,857
1010549,Consolidated Grain and Barge,18129.0,POSEY COUNTY,311224,2017,GP-Biomass,OCS (Other combustion source),Wood and Wood Residuals (dry basis),Tier 1 (Equation C-1),57.3,mmBtu/hr,,,0.0,tons,0.0,0.0,5644,Consolidated Grainand Barge,P17C,1,57.3,6000.0,Wet Biomass,400,311,47620,50-99,IN,858
1002037,Anheuser-Busch LLC. - St. Louis Brewery,29510.0,ST. LOUIS CITY,312120,2012,GP-1,OCS (Other combustion source),Wood and Wood Residuals,Tier 1 (Equation C-1),240.0,mmBtu/hr,,,0.0,tons,0.0,0.0,5580,Anheuser Busch,Boiler 5,1,240.0,8086.0,Coal,400,311,63118,>1000,MO,1926
1002037,Anheuser-Busch LLC. - St. Louis Brewery,29510.0,ST. LOUIS CITY,312120,2015,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),240.0,mmBtu/hr,,,806518400.0,scf,822965.6625,93.94585189,8320,Anheuser Busch,Boiler 5,1,240.0,8086.0,Coal,400,311,63118,>1000,MO,1926
1002037,Anheuser-Busch LLC. - St. Louis Brewery,29510.0,ST. LOUIS CITY,312120,2016,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),240.0,mmBtu/hr,,,1744826100.0,scf,1788200.1430000002,204.13243640000002,8322,Anheuser Busch,Boiler 5,1,240.0,8086.0,Coal,400,311,63118,>1000,MO,1926
1002037,Anheuser-Busch LLC. - St. Louis Brewery,29510.0,ST. LOUIS CITY,312120,2018,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),240.0,mmBtu/hr,,,1633728600.0,scf,1677839.2719999999,191.5341635,10681,Anheuser Busch,Boiler 5,1,240.0,8086.0,Coal,400,311,63118,>1000,MO,1926
1002037,Anheuser-Busch LLC. - St. Louis Brewery,29510.0,ST. LOUIS CITY,312120,2017,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),240.0,mmBtu/hr,,,1658993700.0,scf,1709427.108,195.14008090000002,10683,Anheuser Busch,Boiler 5,1,240.0,8086.0,Coal,400,311,63118,>1000,MO,1926
1002037,Anheuser-Busch LLC. - St. Louis Brewery,29510.0,ST. LOUIS CITY,312120,2014,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),240.0,mmBtu/hr,,,144253600.0,scf,147576.6259,16.8466468,10685,Anheuser Busch,Boiler 5,1,240.0,8086.0,Coal,400,311,63118,>1000,MO,1926
1001732,JOHN DEERE HARVESTER WORKS,17161.0,ROCK ISLAND,333111,2010,GP-Powerhouse Boilers,OCS (Other combustion source),Agricultural Byproducts,Tier 1 (Equation C-1),186.0,mmBtu/hr,,,20.002000199999998,tons,165.0165017,0.0188375,5697,John Deere Harvester,B9,1,186.0,8760.0,Coal,400,333,61244,>1000,IL,934
1001732,JOHN DEERE HARVESTER WORKS,17161.0,ROCK ISLAND,333111,2015,GP-Powerhouse Boilers,OCS (Other combustion source),Bituminous,Tier 2 (Equation C-2a),186.0,mmBtu/hr,,,5226.61,tons,110262.275,12.58701769,11114,John Deere Harvester,B9,1,186.0,8760.0,Coal,400,333,61244,>1000,IL,934
1001732,JOHN DEERE HARVESTER WORKS,17161.0,ROCK ISLAND,333111,2014,GP-Powerhouse Boilers,OCS (Other combustion source),Bituminous,Tier 2 (Equation C-2a),186.0,mmBtu/hr,,,14644.51,tons,312250.7733,35.64506544,11116,John Deere Harvester,B9,1,186.0,8760.0,Coal,400,333,61244,>1000,IL,934
1002272,WestRock CP  LLC - Fernandina Beach Mill (Formerly Smurfit-Stone),12089.0,NASSAU COUNTY,322130,2017,PB7,PCT (Pulverized coal  tangentially-fired),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,1021.0,mmBtu/hr,170271235.0,scf,177592.8981,20.27316188,7792,Smurfit-Stone,7PB,1,1021.0,8421.0,Coal,400,322,32034,500-999,FL,602
1002272,WestRock CP  LLC - Fernandina Beach Mill (Formerly Smurfit-Stone),12089.0,NASSAU COUNTY,322110,2017,PB7,PCT (Pulverized coal  tangentially-fired),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,1021.0,mmBtu/hr,170271235.0,scf,177592.8981,20.27316188,7793,Smurfit-Stone,7PB,1,1021.0,8421.0,Coal,400,322,32034,500-999,FL,602
1004811,KEYSTONE STEEL & WIRE CO,17143.0,PEORIA,331111,2014,BOILER #1,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 2 (Equation C-2a),,,143.0,mmBtu/hr,0.0,gallons,0.0,0.0,6082,Keystone Steel&Wire,B1,1,143.0,8400.0,Light Liquid,350,331,61641,500-999,IL,936
1004811,KEYSTONE STEEL & WIRE CO,17143.0,PEORIA COUNTY,331110,2014,BOILER #1,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 2 (Equation C-2a),,,143.0,mmBtu/hr,0.0,gallons,0.0,0.0,6083,Keystone Steel&Wire,B1,1,143.0,8400.0,Light Liquid,350,331,61641,500-999,IL,936
1002253,LINCOLN PAPER AND TISSUE,23019.0,PENOBSCOT,322110,2014,PB8,S (Stoker Boiler),Distillate Fuel Oil No. 2,Tier 2 (Equation C-2a),,,433.0,mmBtu/hr,25783.0,gallons,3612.4561299999996,0.41238083700000006,6483,Lincoln Paper&Tissue,#8 Power Boiler,1,433.0,8600.0,Wet Biomass,400,322,4457,100-499,ME,1717
1002253,LINCOLN PAPER AND TISSUE,23019.0,PENOBSCOT COUNTY,322121,2014,PB8,S (Stoker Boiler),Distillate Fuel Oil No. 2,Tier 2 (Equation C-2a),,,433.0,mmBtu/hr,25783.0,gallons,3612.4561299999996,0.41238083700000006,6484,Lincoln Paper&Tissue,#8 Power Boiler,1,433.0,8600.0,Wet Biomass,400,322,4457,100-499,ME,1717
1002333,MORTON SALT  INC.,36121.0,WYOMING COUNTY,311942,2016,Coal Boiler,PCWD (Pulverized coal  wall-fired  dry bottom),Bituminous,Tier 2 (Equation C-2a),,,138.0,mmBtu/hr,3050.6,tons,83244.7728,9.502827945,11082,Morton Salt,EU01,1,138.0,7321.0,Coal,400,325,14550,,NY,3401
1002333,MORTON SALT  INC.,36121.0,WYOMING COUNTY,311942,2016,Coal Boiler,PCWD (Pulverized coal  wall-fired  dry bottom),Bituminous,Tier 2 (Equation C-2a),,,138.0,mmBtu/hr,3050.6,tons,83244.7728,9.502827945,11082,Morton Salt,EU03,1,138.0,6198.0,Gas 1,350,325,14550,,NY,3403
1002333,MORTON SALT  INC.,36121.0,WYOMING COUNTY,311942,2015,Coal Boiler,PCWD (Pulverized coal  wall-fired  dry bottom),Bituminous,Tier 2 (Equation C-2a),,,138.0,mmBtu/hr,38559.0,tons,1038008.28,118.4940959,11217,Morton Salt,EU01,1,138.0,7321.0,Coal,400,325,14550,,NY,3401
1002333,MORTON SALT  INC.,36121.0,WYOMING COUNTY,311942,2015,Coal Boiler,PCWD (Pulverized coal  wall-fired  dry bottom),Bituminous,Tier 2 (Equation C-2a),,,138.0,mmBtu/hr,38559.0,tons,1038008.28,118.4940959,11217,Morton Salt,EU03,1,138.0,6198.0,Gas 1,350,325,14550,,NY,3403
1000324,Marlboro Paper Mill,45069.0,Marlboro,322110,2016,Package Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,305.0,mmBtu/hr,481658345.0,scf,496584.9491,56.68777958,7615,Marlboro Paper,Package Boiler,1,305.0,8400.0,Gas 1,350,322,29512,100-499,SC,2821
1000324,Marlboro Paper Mill,45069.0,Marlboro,322110,2015,Hog Fuel Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,470.0,mmBtu/hr,224825449.0,scf,232116.6672,26.49733644,7616,Marlboro Paper,Hogged Fuel Boiler,1,470.0,8400.0,Wet Biomass,400,322,29512,100-499,SC,2819
1000324,Marlboro Paper Mill,45069.0,Marlboro,322110,2017,Hog Fuel Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,470.0,mmBtu/hr,259604267.0,scf,267437.1381,30.52935367,7617,Marlboro Paper,Hogged Fuel Boiler,1,470.0,8400.0,Wet Biomass,400,322,29512,100-499,SC,2819
1000324,Marlboro Paper Mill,45069.0,Marlboro,322110,2016,Hog Fuel Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,470.0,mmBtu/hr,287630251.0,scf,296309.8391,33.8253241,7618,Marlboro Paper,Hogged Fuel Boiler,1,470.0,8400.0,Wet Biomass,400,322,29512,100-499,SC,2819
1000324,Marlboro Paper Mill,45069.0,Marlboro,322110,2017,Package Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,305.0,mmBtu/hr,553941300.0,scf,570257.4376,65.09788101,7619,Marlboro Paper,Package Boiler,1,305.0,8400.0,Gas 1,350,322,29512,100-499,SC,2821
1002749,SYNGENTA CROP PROTECTION  LLC. - ST GABRIEL PLANT,22047.0,IBERVILLE,325320,2018,HCN Waste Gas Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,232.0,mmBtu/hr,400669000.0,scf,413610.6087,47.21582291,8476,Syngenta Crop Protection,HCN process waste gas boiler,1,232.0,8760.0,Gas 1,350,325,70776,100-499,LA,1659
1002749,SYNGENTA CROP PROTECTION  LLC. - ST GABRIEL PLANT,22047.0,IBERVILLE,325320,2016,HCN Waste Gas Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,232.0,mmBtu/hr,267323000.0,scf,273605.0905,31.23345782,8480,Syngenta Crop Protection,HCN process waste gas boiler,1,232.0,8760.0,Gas 1,350,325,70776,100-499,LA,1659
1002263,ANGUS CHEMICAL CO,22073.0,OUACHITA,325199,2018,Boiler 5,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,156.0,mmBtu/hr,158438663.0,scf,160320.9143,18.30147424,8865,A NG US Chemical Co,Boiler 5 (B8005),1,156.0,7500.0,Gas 1,350,325,71280,100-499,LA,1510
1002263,ANGUS CHEMICAL CO,22073.0,OUACHITA,325199,2018,Boiler 6,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,156.0,mmBtu/hr,420679140.0,scf,425676.8082,48.59324294,8867,A NG US Chemical Co,Boiler 5 (B8005),1,156.0,7500.0,Gas 1,350,325,71280,100-499,LA,1510
1002263,ANGUS CHEMICAL CO,22073.0,OUACHITA,325199,2018,Boiler 7,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,156.0,mmBtu/hr,657037793.0,scf,664843.402,75.89536552,8869,A NG US Chemical Co,Boiler 5 (B8005),1,156.0,7500.0,Gas 1,350,325,71280,100-499,LA,1510
1002263,ANGUS CHEMICAL CO,22073.0,OUACHITA,325199,2017,Boiler 5,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,156.0,mmBtu/hr,119306221.0,scf,124020.0098,14.15753536,8871,A NG US Chemical Co,Boiler 5 (B8005),1,156.0,7500.0,Gas 1,350,325,71280,100-499,LA,1510
1002263,ANGUS CHEMICAL CO,22073.0,OUACHITA,325199,2017,Boiler 7,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,156.0,mmBtu/hr,613098660.0,scf,637322.1881,72.75367444,8873,A NG US Chemical Co,Boiler 5 (B8005),1,156.0,7500.0,Gas 1,350,325,71280,100-499,LA,1510
1002263,ANGUS CHEMICAL CO,22073.0,OUACHITA,325199,2016,Boiler 7,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,156.0,mmBtu/hr,559116024.0,scf,587071.8252,67.01733164,8875,A NG US Chemical Co,Boiler 5 (B8005),1,156.0,7500.0,Gas 1,350,325,71280,100-499,LA,1510
1002263,ANGUS CHEMICAL CO,22073.0,OUACHITA,325199,2016,Boiler 6,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,156.0,mmBtu/hr,480970511.0,scf,505019.0366,57.65057495,8877,A NG US Chemical Co,Boiler 5 (B8005),1,156.0,7500.0,Gas 1,350,325,71280,100-499,LA,1510
1002263,ANGUS CHEMICAL CO,22073.0,OUACHITA,325199,2017,Boiler 6,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,156.0,mmBtu/hr,529153744.0,scf,550060.6084,62.7923069,8879,A NG US Chemical Co,Boiler 5 (B8005),1,156.0,7500.0,Gas 1,350,325,71280,100-499,LA,1510
1002263,ANGUS CHEMICAL CO,22073.0,OUACHITA,325199,2016,Boiler 5,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,156.0,mmBtu/hr,165948585.0,scf,174246.0143,19.89109752,8881,A NG US Chemical Co,Boiler 5 (B8005),1,156.0,7500.0,Gas 1,350,325,71280,100-499,LA,1510
1007114,SPIRIT AEROSYSTEMS INC,20173.0,SEDGWICK COUNTY,336411,2016,GP-2,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),25.2,mmBtu/hr,,,110823421.0,scf,115810.4749,13.22037385,10221,Spirit Aero,3-225N-BLR2,1,25.2,6180.0,Gas 1,350,336,67210,>1000,KS,964
1006129,Menominee Acquisition Corporation  d/b/a Dunn Paper - Menominee,26109.0,MENOMINEE COUNTY,322121,2015,Boiler #3,S (Stoker Boiler),Bituminous,Tier 2 (Equation C-2a),,,101.0,mmBtu/hr,0.0,tons,0.0,0.0,11201,Menominee,#3 Boiler,1,101.0,8544.0,Coal,400,322,49858,100-499,MI,1811
1006129,Menominee Acquisition Corporation  d/b/a Dunn Paper - Menominee,26109.0,MENOMINEE COUNTY,322121,2016,Boiler #3,S (Stoker Boiler),Bituminous,Tier 2 (Equation C-2a),,,101.0,mmBtu/hr,0.0,tons,0.0,0.0,11203,Menominee,#3 Boiler,1,101.0,8544.0,Coal,400,322,49858,100-499,MI,1811
1006129,Menominee Acquisition Corporation  d/b/a Dunn Paper - Menominee,26109.0,MENOMINEE COUNTY,322121,2014,Boiler #3,S (Stoker Boiler),Bituminous,Tier 2 (Equation C-2a),,,101.0,mmBtu/hr,0.0,tons,0.0,0.0,11205,Menominee,#3 Boiler,1,101.0,8544.0,Coal,400,322,49858,100-499,MI,1811
1006129,Menominee Acquisition Corporation  d/b/a Dunn Paper - Menominee,26109.0,MENOMINEE COUNTY,322121,2018,Boiler #3,S (Stoker Boiler),Bituminous,Tier 2 (Equation C-2a),,,101.0,mmBtu/hr,0.0,tons,0.0,0.0,11207,Menominee,#3 Boiler,1,101.0,8544.0,Coal,400,322,49858,100-499,MI,1811
1006129,Menominee Acquisition Corporation  d/b/a Dunn Paper - Menominee,26109.0,MENOMINEE COUNTY,322121,2017,Boiler #3,S (Stoker Boiler),Bituminous,Tier 2 (Equation C-2a),,,101.0,mmBtu/hr,0.0,tons,0.0,0.0,11209,Menominee,#3 Boiler,1,101.0,8544.0,Coal,400,322,49858,100-499,MI,1811
1007511,SABIC INNOVATIVE PLASTICS MT. VERNON  LLC,18129.0,POSEY COUNTY,325211,2014,Lasker Steam Flow,S (Stoker Boiler),Bituminous,Tier 2 (Equation C-2c  steam generation),,,128.7,mmBtu/hr,,tons,0.0,0.0,11302,S AB IC Innovative Plastics,09-002 Lasker Boiler,1,128.7,7300.0,Coal,400,325,47620,>1000,IN,855
1007511,SABIC INNOVATIVE PLASTICS MT. VERNON  LLC,18129.0,POSEY COUNTY,325211,2013,Lasker Steam Flow,S (Stoker Boiler),Bituminous,Tier 2 (Equation C-2c  steam generation),,,128.7,mmBtu/hr,,tons,0.0,0.0,11308,S AB IC Innovative Plastics,09-002 Lasker Boiler,1,128.7,7300.0,Coal,400,325,47620,>1000,IN,855
1007511,SABIC INNOVATIVE PLASTICS MT. VERNON  LLC,18129.0,POSEY COUNTY,325211,2010,Lasker Steam Flow,S (Stoker Boiler),Bituminous,Tier 2 (Equation C-2c  steam generation),,,128.7,mmBtu/hr,,tons,699142.3671,79.8107725,11310,S AB IC Innovative Plastics,09-002 Lasker Boiler,1,128.7,7300.0,Coal,400,325,47620,>1000,IN,855
1007511,SABIC INNOVATIVE PLASTICS MT. VERNON  LLC,18129.0,POSEY COUNTY,325211,2016,Lasker Steam Flow,S (Stoker Boiler),Bituminous,Tier 2 (Equation C-2c  steam generation),,,128.7,mmBtu/hr,,tons,0.0,0.0,11314,S AB IC Innovative Plastics,09-002 Lasker Boiler,1,128.7,7300.0,Coal,400,325,47620,>1000,IN,855
